dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.00244303677955538,140.0,300.0,438.0,9230.84638948,3639.870533592
0.00244303677955538,143.0,306.0,446.0,9230.84638948,3675.084997043
0.00244303677955538,143.0,306.0,446.0,9230.84638948,3626.237988229
0.00244303677955538,144.0,307.0,448.0,9230.84638948,3613.768125461
0.0022959465395497895,144.0,307.0,448.0,9286.7106962,3627.624177876
0.00244303677955538,143.0,306.0,446.0,9230.84638948,3646.001881563
0.002575948589802858,145.0,310.0,452.0,9292.545897832,3614.338990776
0.00244303677955538,143.0,306.0,446.0,9230.84638948,3624.18557085
0.00244303677955538,144.0,308.0,449.0,9230.84638948,3623.238462298
0.0022959465395497895,144.0,307.0,448.0,9286.7106962,3627.728669354
