dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.068493895
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.564410894
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.060386847
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.059654113
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.04990607
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.01922891
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.004841997
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.00345602
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,2.991963764
7.1143966610321e-8,83.0,1226.0,585.0,8.599126416,3.00127752
