dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
6.11050386295324e-6,228.0,5673.0,2636.0,395.439962064,900.636638707
6.120244051570703e-6,228.0,5668.0,2633.0,395.570912352,900.790079246
6.093193049305258e-6,228.0,5666.0,2632.0,394.79053352,900.680549633
6.086430107772947e-6,228.0,5667.0,2632.0,395.178061344,900.986337096
6.0972643782450375e-6,228.0,5674.0,2636.0,395.832813024,900.79587332
6.116036001941466e-6,228.0,5675.0,2636.0,395.96376336,900.727625442
6.086430107772947e-6,228.0,5669.0,2634.0,395.178061344,901.033652844
6.130255424015296e-6,228.0,5676.0,2636.0,396.220340656,901.053631931
6.0972643782450375e-6,228.0,5674.0,2636.0,395.832813024,900.658686297
6.116036001941466e-6,228.0,5677.0,2638.0,395.96376336,900.72644412
