dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.9091963943008277e-6,1515.0,3260.0,4772.0,10211.039780112,3605.232486067
1.909194814431523e-6,1428.0,3072.0,4498.0,10462.187109392,3607.220902471
1.9091958136276237e-6,1464.0,3150.0,4612.0,10492.274966064,3606.432372589
1.909195538236627e-6,1476.0,3177.0,4652.0,10401.93426696,3606.605857989
1.909195435442071e-6,1481.0,3186.0,4666.0,10619.966389824,3606.361542813
1.909195801974673e-6,1481.0,3186.0,4666.0,10567.449355248,3605.647547143
1.909196225050782e-6,1471.0,3165.0,4634.0,10574.863919104,3605.495865314
1.909196992226649e-6,1498.0,3222.0,4718.0,10664.782206464,3606.368460419
1.9091942170059216e-6,1537.0,3307.0,4842.0,11026.15434064,3604.843132105
1.909194447059286e-6,1542.0,3319.0,4860.0,11056.7919824,3606.192843477
