dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,76.640087974
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,71.954716359
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,73.381601397
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,68.690808608
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,46.235315321
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,30.822612685
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,30.774231302
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,31.653603073
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,31.223779603
1.1760012851025348e-7,2131.0,4563.0,4260.0,40.982015784,30.852103427
