dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
3.302408826849531e9,1808.0,7150.0,3322.0,0.562971168,900.96457333
3.461990062837705e9,1806.0,7126.0,3310.0,0.557567184,901.125215503
3.795807714377474e9,1807.0,7128.0,3312.0,0.54719808,901.12513692
3.5688314812273827e9,1798.0,7111.0,3304.0,0.554010928,901.436111712
3.73109380545245e9,1766.0,7036.0,3268.0,0.549293808,900.882031897
3.7979748704745455e9,1785.0,7078.0,3288.0,0.547661808,900.877519339
3.616306744880101e9,1828.0,7174.0,3333.0,0.552800032,901.091392841
3.285727306167817e9,1844.0,7236.0,3362.0,0.563754208,900.804235233
3.3620621641578493e9,1843.0,7202.0,3346.0,0.561523456,900.81883515
3.719885282430609e9,1821.0,7238.0,3362.0,0.54988608,900.577102821
