dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,83.336815728
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,106.442426188
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,64.867605402
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,45.353618645
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,45.042814313
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,45.447616898
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,45.945757161
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,45.925415654
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,52.264252186
8.370056321605965e-8,311.0,8788.0,4113.0,72.382536416,91.137003318
