dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.407616909
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.33630321
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.331931445
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.362269686
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.365116328
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.359225757
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.359107062
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.360250433
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.360070952
2.6645352591003757e-15,12.0,188.0,71.0,0.338963288,0.365169092
