dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,134.060126652
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,138.061071278
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,144.472703482
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,194.475038556
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,208.459643364
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,242.463778613
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,196.841478422
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,262.52891678
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,226.211574327
6.937853989333505e-8,533.0,7704.0,3609.0,282.563971448,374.806464358
