dual_gaps,times
1.957438e-7, 226.9362
1.839467e-7, 172.1992
1.686915e-7, 119.4502
1.851201e-7, 205.8794
4.887089e-8, 589.6795
1.252426e-7, 178.891
1.61406e-7, 140.1169
1.623603e-7, 361.2543
1.616271e-7, 140.1559
1.663916e-7, 310.3252
