dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.675456179544386e-7,250.0,1236.0,481.0,232.468352936,912.210401643
2.675456179544386e-7,251.0,1239.0,482.0,232.468352936,912.532063873
2.675456179544386e-7,251.0,1239.0,482.0,232.468352936,912.106036738
2.675456179544386e-7,251.0,1239.0,482.0,232.468352936,911.816809113
2.675456179544386e-7,251.0,1239.0,482.0,232.468352936,912.658143321
2.721928078208702e-7,250.0,1236.0,481.0,231.93825236,909.172145227
2.721928078208702e-7,250.0,1236.0,481.0,231.93825236,910.153438327
2.721928078208702e-7,250.0,1236.0,481.0,231.93825236,910.027051366
2.721928078208702e-7,250.0,1236.0,481.0,231.93825236,913.046371127
2.8424336761135455e-7,245.0,1220.0,476.0,229.937731016,911.452046039
1
