dual_gaps,times
460.5899,3600.236
330.7191,3600.208
252.985,3600.018
315.3656,3600.293
268.1601,3600.161
249.0289,3600.273
276.6954,3600.129
308.5046,3600.113
308.9311,3600.126
277.7587,3600.273
