dual_gaps,times
12537.95, 3600.881
13111.59, 3600.762
26418.4, 3601.192
23586.56, 3601.177
20894.94, 3600.738
25272.53, 3600.988
23895.13, 3600.781
25824.81, 3600.687
29131.27, 3601.015
24640.75, 3601.023
