dual_gaps,times
7.766802e-8, 95.97783
7.766802e-8, 97.30227
7.766802e-8, 102.2799
7.766802e-8, 103.4738
7.766802e-8, 102.808
7.766802e-8, 104.702
7.766802e-8, 105.6208
7.766802e-8, 105.4299
7.766802e-8, 107.4951
7.766802e-8, 107.9612
