dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.172858939698252e-6,159.0,834.0,786.0,293.220479896,909.504377348
1.168951788590826e-6,159.0,833.0,785.0,292.553807464,908.814016066
1.168951788590826e-6,159.0,833.0,785.0,292.553807464,909.381942905
1.1632911167554737e-6,159.0,838.0,789.0,295.178982936,909.192061119
1.1632911167554737e-6,159.0,840.0,791.0,295.178982936,908.986306205
1.1722021175239114e-6,159.0,838.0,789.0,294.512310504,909.467944492
1.1632911167554737e-6,159.0,839.0,790.0,295.178982936,909.352862286
1.1632911167554737e-6,159.0,838.0,789.0,295.178982936,908.352574925
1.1632911167554737e-6,159.0,838.0,789.0,295.178982936,909.71178206
1.1623051507955555e-6,159.0,840.0,791.0,296.5123278,908.986786268
