dual_gaps,times
5.20439e-8, 9.774621
5.20439e-8, 9.732327
5.20439e-8, 9.714838
5.20439e-8, 9.63407
5.20439e-8, 9.753409
5.20439e-8, 9.643923
5.20439e-8, 9.721374
5.20439e-8, 9.705301
5.20439e-8, 9.737902
5.20439e-8, 9.713766
