dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,296.635726699
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,297.118816702
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,294.257183166
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,296.140011613
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,296.027272598
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,299.073941296
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,299.858822239
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,302.008215407
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,303.302221483
1.2394479611491788e-7,416.0,3406.0,1623.0,95.646016032,305.168342929
