dual_gaps,times
7.967754e10, 3604.13
7.478936e10, 3600.755
7.335506e10, 3605.482
7.422799e10, 3600.146
7.399898e10, 3602.532
7.175911e10, 3605.067
7.422799e10, 3602.472
7.175911e10, 3604.208
7.175911e10, 3605.431
9.252934e10, 3601.278
