dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
3.801146002714584e-7,578490.0,1.244892e6,578490.0,401.136541296,900.004010354
3.8506987674359616e-7,641667.0,1.38085e6,641667.0,453.570836736,900.00292033
3.557024522565788e-7,626080.0,1.347307e6,626080.0,438.116156192,900.002630939
3.7288867968908457e-7,651114.0,1.401179e6,651114.0,451.027336864,900.002810983
3.545998889450952e-7,653258.0,1.405794e6,653258.0,452.809003256,900.003564631
3.4594002014734504e-7,653992.0,1.407374e6,653992.0,452.395082864,900.003101255
3.918534539921331e-7,656758.0,1.413326e6,656758.0,455.90560772,900.003580172
3.720576927952052e-7,658418.0,1.416898e6,658418.0,456.543409824,900.003302246
3.669426638062967e-7,658654.0,1.417406e6,658654.0,458.004606864,900.00328587
3.634025983311612e-7,657509.0,1.414942e6,657509.0,456.49061232,900.003631357
