dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,437.163013193
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,454.692256715
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,469.558268453
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,470.080624269
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,468.036643184
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,468.506072856
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,447.489877905
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,392.663835664
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,377.875729104
1.1537103809799998e-7,144.0,59215.0,31047.0,2685.728987456,371.546633824
