dual_gaps,times
5.46021e-8, 1135.451
5.891015e-8, 217.784
8.319509e-8, 281.3242
6.003181e-8, 1147.402
9.61865e-8, 190.3202
6.224717e-8, 362.5556
5.725442e-8, 393.6793
6.393517e-8, 325.5808
7.865285e-8, 206.054
9.741082e-8, 3600.809
