dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
3.131503175056276e-6,139.0,201872.0,93816.0,498.475219048,900.039864902
2.75261200029589e-6,139.0,208280.0,96794.0,560.985581912,900.02260643
2.4639251918505065e-6,140.0,239044.0,111090.0,617.152296344,900.023425906
2.411877132802928e-6,140.0,253380.0,117752.0,635.052509768,900.031303202
2.2296666086852115e-6,140.0,252646.0,117410.0,663.143672504,900.020830892
2.2651925786973393e-6,140.0,256452.0,119179.0,636.252818024,900.047054991
2.1769891467805433e-6,140.0,262299.0,121896.0,665.537027096,900.024070447
2.536750479073882e-6,140.0,239101.0,111116.0,628.452999512,900.027289211
2.398979414867594e-6,140.0,245454.0,114068.0,618.07644364,900.027986203
2.455275428193439e-6,140.0,254250.0,118156.0,636.797872728,900.023110779
