dual_gaps,times
6.810702e-7, 3600.058
6.231014e-7, 3600.212
6.517506e-7, 3600.208
5.400895e-7, 3600.22
5.400895e-7, 3600.07
9.266867e-7, 3600.102
7.689982e-7, 3600.053
7.846848e-7, 3600.076
7.667119e-7, 3600.144
7.980083e-7, 3600.148
