dual_gaps,times
9.263001e-8, 848.2866
9.263001e-8, 838.0404
9.263001e-8, 868.7098
9.263001e-8, 799.6231
9.263001e-8, 846.7255
9.263001e-8, 849.3952
9.263001e-8, 745.8694
9.263001e-8, 839.3667
9.263001e-8, 843.3038
9.263001e-8, 839.2974
