dual_gaps,times
1.047042e-7, 1440.097
1.047042e-7, 1380.339
1.047042e-7, 1445.606
1.047042e-7, 1432.536
1.047042e-7, 1367.454
1.047042e-7, 1622.375
1.047042e-7, 1515.43
1.047042e-7, 1484.852
1.047042e-7, 1516.358
1.047042e-7, 1254.567
