dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
6.14606640088472e-5,35988.0,77446.0,35988.0,47.44533412,900.028405237
6.319785267679123e-5,37592.0,80900.0,37592.0,47.475120904,900.045798273
6.317393223127798e-5,37585.0,80884.0,37585.0,47.471705416,900.048755938
6.161162010096671e-5,37563.0,80836.0,37563.0,47.449888104,900.046836031
6.202668902344916e-5,37540.0,80786.0,37540.0,47.430030248,900.043379256
6.202668902344916e-5,37546.0,80801.0,37546.0,47.430030248,900.048461965
6.231611359888006e-5,37586.0,80885.0,37586.0,47.46405348,900.047484592
6.317393223127798e-5,37586.0,80888.0,37586.0,47.471705416,900.033603222
6.715472971016712e-5,37217.0,80092.0,37217.0,46.513483664,900.044278021
6.201066375419173e-5,37584.0,80882.0,37584.0,47.45754004,900.040998525
