dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.109034796957422e-6,190.0,797.0,308.0,218.40379836,914.569528717
1.1192746084448708e-6,190.0,794.0,306.0,215.697861656,907.83908443
1.1192746084448708e-6,190.0,794.0,306.0,215.697861656,907.765113175
1.1192746084448708e-6,190.0,794.0,306.0,215.697861656,909.75768262
1.1192746084448708e-6,190.0,794.0,306.0,215.697861656,910.641565505
1.1192746084448708e-6,190.0,794.0,306.0,215.697861656,911.145047878
1.1192746084448708e-6,190.0,794.0,306.0,215.697866408,912.769632312
1.1192746084448708e-6,190.0,793.0,306.0,215.697866408,913.652607403
1.1192746084448708e-6,190.0,793.0,306.0,215.697866408,914.822847777
1.1192746084448708e-6,190.0,793.0,306.0,215.697866408,915.25976185
