dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,40.597932175
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,39.532681963
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,63.408138071
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,36.86424091
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,37.434353916
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,66.977277632
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,36.067273327
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,42.907254249
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,56.250821529
9.869802478860296e-8,2298.0,4921.0,2299.0,12.54252164,55.70342712
