dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.03956833257525569,58887.0,126740.0,58887.0,3674.417241552,900.017610585
0.04808221535153369,59396.0,127835.0,59396.0,3702.821485736,900.025695867
0.039030085874708714,59362.0,127764.0,59362.0,3691.14156692,900.022673446
0.03888692524679478,59474.0,128004.0,59474.0,3703.983233096,900.022880768
0.050466860715993225,59590.0,128254.0,59590.0,3705.314500648,900.031365575
0.036319890396079926,60099.0,129348.0,60099.0,3747.403933056,900.019563312
0.04265957998906508,60084.0,129316.0,60084.0,3733.867439528,900.029576396
0.03959495034320447,60194.0,129554.0,60194.0,3754.071428256,900.024473987
0.03712587191971432,60406.0,130008.0,60406.0,3756.765935872,900.028621871
0.0386197052792715,60201.0,129568.0,60201.0,3742.969583336,900.022994893
