dual_gaps,times
1.129485e-6, 3600.002
1.002481e-6, 3600.002
9.412385e-7, 3600.002
9.7621e-7, 3600.002
9.698728e-7, 3600.001
1.049804e-6, 3600.002
9.582515e-7, 3600.002
2.13685e-6, 3600.006
1.268346e-6, 3600.002
9.869093e-7, 3600.002
