dual_gaps,times
6.016904e-8, 404.1905
6.016904e-8, 403.8308
6.016904e-8, 400.8403
6.016904e-8, 401.3233
6.016904e-8, 404.3087
6.016904e-8, 405.1102
6.016904e-8, 404.7127
6.016904e-8, 405.4312
6.016904e-8, 404.6401
6.016904e-8, 401.0433
