dual_gaps,times
1.538991e-7, 3601.386
1.893327e-7, 3601.522
1.575407e-7, 3601.504
1.67109e-7, 3601.797
1.723244e-7, 3601.282
1.658477e-7, 3601.216
1.537824e-7, 3601.761
1.658477e-7, 3600.815
1.658477e-7, 3600.803
1.566431e-7, 3600.978
