dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.264140837894445e-7,188.0,646.0,308.0,223.011453712,914.505380429
9.272217065354679e-7,190.0,649.0,309.0,223.67285416,911.477949712
9.272217065354679e-7,190.0,650.0,310.0,223.67285416,912.477455395
9.272217065354679e-7,190.0,649.0,309.0,223.67285416,912.414367401
9.272217065354679e-7,190.0,650.0,310.0,223.67285416,911.796048095
9.272217065354679e-7,190.0,650.0,310.0,223.67285416,912.566012917
9.272217065354679e-7,190.0,650.0,310.0,223.67285416,912.411962651
9.272217065354679e-7,190.0,650.0,310.0,223.67285416,913.401660232
9.272217065354679e-7,190.0,649.0,309.0,223.67285416,911.825447723
9.272217065354679e-7,190.0,649.0,309.0,223.67285416,914.904788126
