dual_gaps,times
1.352596e-7, 3.281382
1.352596e-7, 3.268195
1.352596e-7, 2.689059
1.352596e-7, 2.70972
1.352596e-7, 2.714186
1.352596e-7, 2.671642
1.352596e-7, 2.696078
1.352596e-7, 2.644681
1.352596e-7, 2.641795
1.352596e-7, 2.633045
