dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,23.746900852
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,23.69327864
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,22.855710165
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,22.855440333
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,21.672141568
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,21.736069974
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,23.045084012
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,23.163925024
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,21.196544919
9.492600982963275e-8,438.0,941.0,1376.0,51.6193936,16.99909819
