dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.5986599700458515e-7,9.0,19.0,9.0,0.007488472,0.010983324
1.598659969421351e-7,9.0,19.0,9.0,0.007485912,0.009478899
1.5986599693346148e-7,9.0,19.0,9.0,0.007488472,0.009817297
1.598659969716254e-7,9.0,19.0,9.0,0.007488472,0.009417071
1.5986599697509485e-7,9.0,19.0,9.0,0.007488472,0.009197525
1.59865996949074e-7,9.0,19.0,9.0,0.007483352,0.009866217
1.598659969785643e-7,9.0,19.0,9.0,0.007488472,0.0094525
1.598659969872379e-7,9.0,19.0,9.0,0.007488472,0.009394792
1.5986599696815595e-7,9.0,19.0,9.0,0.007485912,0.009238783
1.5986599698029902e-7,9.0,19.0,9.0,0.007485912,0.00960091
