dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1158.197645868
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1171.443027058
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1150.162393734
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1159.012054203
0.608840192155003,22.0,44.0,22.0,3809.422309848,1279.210498708
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1158.63405568
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1204.14825599
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1145.700004649
0.8325107822198461,21.0,43.0,22.0,3399.434156592,1144.589045522
0.608840192155003,22.0,44.0,22.0,3809.422309848,1259.286853948
