dual_gaps,times
8.89532e-8, 41.11832
8.89532e-8, 40.64504
8.89532e-8, 40.62855
8.89532e-8, 40.72902
8.89532e-8, 40.60347
8.89532e-8, 40.68478
8.89532e-8, 40.71912
8.89532e-8, 40.7856
8.89532e-8, 40.64665
8.89532e-8, 40.7187
