dual_gaps,times
1.043156e-8, 0.008512055
1.043156e-8, 0.008371713
1.043156e-8, 0.00836852
1.043156e-8, 0.008715285
1.043156e-8, 0.008891727
1.043156e-8, 0.008382052
1.043156e-8, 0.00854257
1.043156e-8, 0.008563125
1.043156e-8, 0.008189991
1.043156e-8, 0.008598826
