dual_gaps,times
6.331728e-8, 39.44332
6.331728e-8, 27.60459
6.331728e-8, 29.1957
6.331728e-8, 21.24453
6.331728e-8, 26.52045
6.331728e-8, 30.8376
6.331728e-8, 29.0583
6.331728e-8, 21.97499
6.331728e-8, 21.05774
6.331728e-8, 21.0731
