dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,738.256922577
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,868.173532007
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,768.201824508
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,763.364413567
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,762.410526003
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,760.52336216
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,807.710295961
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,770.574146024
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,738.044434601
8.002224789749324e-8,36015.0,77517.0,72028.0,3783.654793976,692.116770206
