dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
8.326434594585486e-8,142.0,44566.0,41428.0,937.117217,170.356354285
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,169.737604321
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,164.741390131
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,166.354531504
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,167.951382904
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,179.922811006
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,168.819259653
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,172.725236086
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,169.133081185
8.326434594585486e-8,142.0,44566.0,41428.0,937.1172094,168.462293904
