dual_gaps,times
0.01783085, 3600.113
0.01678481, 3600.094
0.01574971, 3600.109
0.01693425, 3600.132
0.01621063, 3600.135
0.01599901, 3600.123
0.01594835, 3600.062
0.01597897, 3600.064
0.01723559, 3600.019
0.01638264, 3600.028
