dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.832633180984093e-7,4132.0,8890.0,4134.0,1.078199456,900.632648016
6.417537948000263e-7,4500.0,9682.0,4502.0,1.098574672,900.626820055
5.632221646810487e-7,4605.0,9908.0,4606.0,1.145857728,900.580719471
4.905820186924814e-7,4612.0,9923.0,4614.0,1.140746672,900.643448224
6.69989404893101e-7,4620.0,9940.0,4622.0,1.17138376,900.555110948
5.107602300338798e-7,4620.0,9941.0,4622.0,1.17588744,900.421879005
5.937845467540726e-7,4330.0,9314.0,4330.0,1.058518464,900.609180411
1.056187807473713e-6,4237.0,9116.0,4238.0,1.057188096,900.633617868
9.419136282398655e-7,4436.0,9545.0,4438.0,1.159345872,900.467261701
6.643158020971929e-7,4530.0,9747.0,4532.0,1.139887776,900.559539637
