dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,565.35294663
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,564.280300599
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,587.230528644
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,582.497065624
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,578.448110196
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,463.651389553
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,463.513005821
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,463.069138158
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,464.682388225
6.731639794199662e-8,361.0,79237.0,36828.0,3552.288880088,462.851619482
