dual_gaps,times
0.05878749, 3600.121
0.07120009, 3600.226
0.08953463, 3600.219
0.05903436, 3600.074
0.06013226, 3600.178
0.08078766, 3600.052
0.07101991, 3600.116
0.07696726, 3600.2
0.05312247, 3600.097
0.05190679, 3600.093
