dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,179.216301644
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,232.081614412
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,215.807628876
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,214.062600099
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,170.712466455
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,211.690694217
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,166.317866412
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,220.340792377
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,180.154640403
9.912724624472347e-8,4310.0,9261.0,4311.0,176.351490104,213.64755349
