dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.3047311622636955e-6,330.0,708.0,331.0,167.890092104,905.572299519
1.2270754559621372e-6,331.0,710.0,332.0,167.440931752,907.387302894
1.158410554613111e-6,328.0,705.0,330.0,166.991771848,908.08215374
1.0904357990865199e-6,332.0,714.0,334.0,169.201161464,907.986894608
1.1222674880452706e-6,332.0,714.0,334.0,168.752000648,908.74885327
1.0957232228487983e-6,334.0,717.0,335.0,169.650322728,907.06701923
1.0957232228487983e-6,334.0,717.0,335.0,169.650322728,907.472376414
1.0904357990865199e-6,334.0,716.0,334.0,169.201161464,906.964814272
1.0957232228487983e-6,334.0,717.0,335.0,169.650322728,907.779491246
1.0957232228487983e-6,334.0,717.0,335.0,169.650322728,907.018313156
