dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,29.593342561
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,29.519284785
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.414319878
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.590328632
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.558191729
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.53494069
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.768365521
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.800028239
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.809033284
5.468765139349241e-8,257.0,2694.0,2522.0,2.403172568,28.863893706
