dual_gaps,times
0.1436218, 3600.057
0.1425665, 3600.03
0.1434031, 3600.054
0.1427615, 3600.027
0.1444451, 3600.073
0.1438281, 3600.058
0.1429801, 3600.06
0.1407042, 3600.06
0.1515979, 3600.15
0.1417397, 3600.207
