dual_gaps,times
8.083072e-8, 159.5793
8.083072e-8, 159.6467
8.083072e-8, 159.4599
8.083072e-8, 159.5424
8.083072e-8, 160.1198
8.083072e-8, 160.2299
8.083072e-8, 160.437
8.083072e-8, 159.771
8.083072e-8, 158.9617
8.083072e-8, 158.8691
