dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.291670137346408e-6,510.0,1096.0,1017.0,3352.46667548,905.603775557
5.39246730504915e-6,488.0,1050.0,975.0,3092.395194776,906.102714338
5.253950626083635e-6,449.0,966.0,896.0,2884.686036328,906.495328515
5.280537077678914e-6,445.0,957.0,888.0,2897.926976232,905.640778207
5.253950626083635e-6,444.0,954.0,885.0,2884.686036328,905.326127876
5.5356464426739635e-6,444.0,954.0,885.0,2871.808567832,905.185264174
5.209682663289524e-6,448.0,962.0,893.0,2891.576624264,904.970156124
5.280537077678914e-6,448.0,962.0,893.0,2897.926976232,906.463048791
5.431407803698657e-6,446.0,958.0,889.0,2901.550028744,905.863008989
5.209682663289524e-6,451.0,970.0,900.0,2891.576624264,905.07724561
