dual_gaps,times
0.0001204585, 3615.996
0.0001126349, 3619.679
0.0001148706, 3621.444
0.0001121019, 3615.635
0.0001121019, 3625.137
0.0001126349, 3622.359
0.0001148706, 3622.795
0.0001121019, 3617.117
0.0001121019, 3614.875
0.0001126349, 3615.482
