dual_gaps,times
8.959371e-8, 28.77829
8.959371e-8, 28.64664
8.959371e-8, 28.69063
8.959371e-8, 28.67227
8.959371e-8, 28.66918
8.959371e-8, 28.66286
8.959371e-8, 28.6611
8.959371e-8, 28.65138
8.959371e-8, 28.65085
8.959371e-8, 28.65463
