dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.1081532638489727e10,1206.0,9916.0,4618.0,0.406457576,900.60037891
1.1133860355622023e10,1206.0,9836.0,4580.0,0.406523528,900.555096998
1.100976319061376e10,1206.0,10151.0,4727.0,0.40652468,900.775577008
1.1085451433477938e10,1206.0,9995.0,4654.0,0.406543144,900.793587959
1.109085281608968e10,1206.0,10091.0,4699.0,0.406467848,900.838542853
1.2014468086324886e10,1195.0,9596.0,4469.0,0.4009174,900.889479713
1.1276328086032555e10,1194.0,9378.0,4368.0,0.40630692,901.011442097
1.1268767660776503e10,1194.0,9405.0,4380.0,0.406331208,900.915017535
1.109052632981221e10,1206.0,9905.0,4612.0,0.406487464,900.879970591
1.1052520672574375e10,1206.0,9988.0,4651.0,0.406480648,900.875025174
