dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
5.255698974407181e-7,1555.0,4976.0,5005.0,10862.637724768,3606.946255034
5.255698974773786e-7,1484.0,4750.0,4780.0,10847.896774784,3606.08123319
5.255698974407181e-7,1481.0,4742.0,4772.0,10862.637724768,3605.339055822
5.255698974081066e-7,1488.0,4766.0,4795.0,10973.2706368,3606.385674262
5.25569897474623e-7,1486.0,4757.0,4786.0,10914.282721504,3607.068709156
5.255698974812608e-7,1497.0,4793.0,4822.0,11024.903587072,3606.176411988
5.255698975046006e-7,1518.0,4858.0,4887.0,11091.214932896,3605.745407309
5.255698974641101e-7,1514.0,4845.0,4874.0,11061.795044416,3604.850369985
5.255698975046006e-7,1512.0,4842.0,4871.0,11091.214932896,3605.377505591
5.255698975363469e-7,1520.0,4867.0,4896.0,11179.801393344,3605.797850356
