dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117312,9.239100611
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.014883988
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.090324299
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.051566122
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.60011736,9.093539788
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.073005294
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.60011736,9.044708366
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.60011736,9.050351225
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.058304649
1.8110502593426947e-7,1065.0,2301.0,1065.0,1.600117408,9.097255609
.521850005
