dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.896677725652136e-7,530.0,1140.0,530.0,81.132087848,902.452060245
2.9302314861340273e-7,530.0,1142.0,530.0,80.998196136,901.032519925
2.920351377362976e-7,532.0,1144.0,532.0,81.39987116,902.5526877
2.896677725652136e-7,530.0,1142.0,530.0,81.132087848,901.216982547
2.920351377362976e-7,532.0,1144.0,532.0,81.39987116,902.627561937
3.226456708783909e-7,531.0,1143.0,531.0,81.265979448,901.156585257
2.9302314861340273e-7,530.0,1141.0,530.0,80.998196136,901.497180856
3.226456708783909e-7,531.0,1143.0,531.0,81.265979448,901.392682594
3.226456708783909e-7,531.0,1143.0,531.0,81.265979448,901.808727032
2.920351377362976e-7,532.0,1144.0,532.0,81.39987116,902.585779569
136884
