dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,472.511487687
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,478.735443799
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,455.339559889
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,420.677729051
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,405.13269777
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,405.379356275
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,405.964324633
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,405.778258023
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,405.215901453
2.52661404950838e-7,12257.0,26391.0,12257.0,556.944445752,406.299924885
