dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.93206322377066e-8,1241.0,2646.0,1241.0,8.340125016,109.452316949
9.93206322377066e-8,1241.0,2646.0,1241.0,8.338274616,91.606860716
9.93206322377066e-8,1241.0,2646.0,1241.0,8.340347064,42.154903016
9.93206322377066e-8,1241.0,2646.0,1241.0,8.34153132,41.335985053
9.93206322377066e-8,1241.0,2646.0,1241.0,8.340791064,41.248875892
9.93206322377066e-8,1241.0,2646.0,1241.0,8.340051,41.444503719
9.93206322377066e-8,1241.0,2646.0,1241.0,8.339384856,41.384911857
9.93206322377066e-8,1241.0,2646.0,1241.0,8.342197464,41.502141728
9.93206322377066e-8,1241.0,2646.0,1241.0,8.336868408,41.476046195
9.93206322377066e-8,1241.0,2646.0,1241.0,8.33931084,41.472219679
0.0,7.046335928,901.20886537
