dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,40.378285086
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.299099006
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.343941848
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.291997912
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.316650375
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.377651789
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.211594612
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.420297939
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.322647764
9.97053692421146e-8,1666.0,3585.0,1666.0,1.636269232,41.294460984
