dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.843268965
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.453082938
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.382879352
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,908.348904156
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.963527828
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,908.374970981
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.564221134
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.890661991
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,909.779788165
1.1704888809829957e-6,108.0,231.0,108.0,81.558362824,907.004328529
