dual_gaps,LMO_calls,grad_calls,obj_calls,memory,times
1.037606885507733e-7,2069.0,4423.0,2069.0,38.928487384,176.611856792
1.037606885507733e-7,2069.0,4423.0,2069.0,38.928487384,92.505175452
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,77.240376761
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,62.216946223
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,62.083136425
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,62.812194249
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,63.041599597
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,63.061126883
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,62.493141873
1.037606885507733e-7,2069.0,4423.0,2069.0,38.92848748,58.67700339
3
